,low,high,open,close,volume,time
45296,1344.82,1347.9,1347.9,1344.82,0.5719,2021-01-30 10:00:00
45297,1346.55,1349.76,1348.32,1346.57,2.89475829,2021-01-30 10:01:00
45298,1342.49,1346.36,1342.49,1346.06,1.0717,2021-01-30 10:07:00
45299,1343.35,1345.9,1343.35,1345.9,2.6911,2021-01-30 10:08:00
45300,1340.16,1341.76,1341.52,1341.66,1.7093,2021-01-30 10:17:00
45301,1341.27,1344.36,1341.27,1344.36,0.2548,2021-01-30 10:21:00
45302,1337.35,1343.34,1343.34,1337.35,7.5288,2021-01-30 10:27:00
45303,1348.03,1353.36,1348.03,1353.36,39.9061,2021-01-30 10:36:00
45304,1346.9,1348.88,1348.88,1346.9,0.0543,2021-01-30 10:44:00
45305,1348.84,1352.34,1352.34,1348.84,0.0826,2021-01-30 10:49:00
45306,1352.44,1356.03,1354.32,1353.4,4.19147203,2021-01-30 10:54:00
45307,1352.13,1352.13,1352.13,1352.13,0.0724,2021-01-30 10:57:00
45308,1351.35,1353.43,1351.35,1353.43,0.4456,2021-01-30 10:58:00
45309,1353.28,1353.28,1353.28,1353.28,0.0253,2021-01-30 10:59:00
45310,1351.75,1355.86,1355.86,1351.75,0.66891279,2021-01-30 11:00:00
45311,1348.47,1350.22,1349.62,1350.22,1.2306,2021-01-30 11:01:00
45312,1350.15,1351.36,1350.15,1351.36,0.0728,2021-01-30 11:05:00
45313,1348.43,1350.4,1350.15,1350.4,0.1679,2021-01-30 11:07:00
45314,1349.62,1350.33,1349.62,1350.33,4.6907,2021-01-30 11:10:00
45315,1343.53,1344.3,1344.3,1343.53,0.4643,2021-01-30 11:17:00
45316,1344.2,1349.1,1344.2,1349.1,1.9747,2021-01-30 11:22:00
45317,1344.67,1346.78,1344.67,1345.0,2.9082,2021-01-30 11:32:00
45318,1341.38,1341.39,1341.39,1341.38,0.3251,2021-01-30 11:36:00
45319,1343.51,1343.51,1343.51,1343.51,0.0335,2021-01-30 11:43:00
45320,1344.64,1347.06,1346.13,1345.36,5.1522,2021-01-30 11:44:00
45321,1342.34,1347.99,1343.8,1347.99,0.7923,2021-01-30 11:46:00
45322,1347.89,1349.74,1349.74,1347.89,0.3159,2021-01-30 11:48:00
45323,1342.92,1346.52,1344.3,1342.92,1.57471012,2021-01-30 11:54:00
45324,1341.38,1341.38,1341.38,1341.38,0.113,2021-01-30 11:55:00
45325,1336.28,1344.46,1342.44,1336.28,2.2277,2021-01-30 11:58:00
45326,1335.0,1335.9,1335.9,1335.85,2.0766,2021-01-30 12:02:00
45327,1336.93,1339.14,1336.93,1339.14,0.36755154,2021-01-30 12:03:00
45328,1339.34,1344.27,1340.23,1339.34,11.136,2021-01-30 12:05:00
45329,1338.15,1339.08,1338.15,1339.08,0.1376,2021-01-30 12:06:00
45330,1340.69,1342.86,1341.72,1340.69,1.32163634,2021-01-30 12:08:00
45331,1340.48,1341.14,1341.14,1340.48,0.385373,2021-01-30 12:09:00
45332,1333.61,1338.54,1338.54,1333.61,0.6332,2021-01-30 12:18:00
45333,1338.63,1340.27,1338.63,1339.24,2.3481,2021-01-30 12:22:00
45334,1332.36,1336.76,1336.76,1332.36,0.0508,2021-01-30 12:27:00
45335,1335.54,1335.54,1335.54,1335.54,0.015,2021-01-30 12:31:00
45336,1334.3,1335.38,1335.29,1334.3,2.3202,2021-01-30 12:33:00
45337,1338.68,1343.19,1338.68,1343.19,0.2261,2021-01-30 12:36:00
45338,1337.67,1339.88,1337.67,1339.88,4.5234,2021-01-30 12:44:00
45339,1338.0,1342.81,1338.0,1342.81,2.5595,2021-01-30 12:47:00
45340,1337.52,1338.42,1338.42,1337.52,0.1129,2021-01-30 12:52:00
45341,1340.58,1341.28,1341.28,1341.02,0.1196,2021-01-30 12:55:00
45342,1338.3,1340.79,1339.33,1340.79,0.9902,2021-01-30 12:59:00
45343,1337.86,1343.69,1339.02,1343.69,6.1194,2021-01-30 13:00:00
45344,1344.84,1347.72,1344.84,1347.72,0.2222,2021-01-30 13:05:00
45345,1347.38,1347.38,1347.38,1347.38,0.4507,2021-01-30 13:11:00
45346,1344.02,1346.39,1346.39,1344.02,0.7746,2021-01-30 13:12:00
45347,1344.31,1346.6,1346.6,1344.31,0.9468,2021-01-30 13:20:00
45348,1345.29,1346.41,1346.41,1346.28,0.2068,2021-01-30 13:24:00
45349,1346.15,1348.07,1347.02,1348.07,2.9561,2021-01-30 13:25:00
45350,1349.08,1349.94,1349.39,1349.94,2.1017,2021-01-30 13:27:00
45351,1350.65,1350.68,1350.65,1350.68,0.3467,2021-01-30 13:30:00
45352,1350.0,1351.48,1350.0,1351.48,1.9777,2021-01-30 13:31:00
45353,1347.16,1348.96,1347.26,1348.96,0.1599,2021-01-30 13:34:00
45354,1347.9,1349.91,1349.91,1347.9,0.3533,2021-01-30 13:36:00
45355,1346.33,1346.58,1346.39,1346.58,0.3538,2021-01-30 13:43:00
45356,1346.33,1348.89,1348.89,1346.33,0.0697,2021-01-30 13:45:00
45357,1346.28,1347.39,1347.39,1346.28,5.1727,2021-01-30 13:47:00
45358,1349.96,1357.14,1349.96,1357.14,0.5257,2021-01-30 13:52:00
45359,1358.46,1363.64,1358.46,1363.64,0.1358,2021-01-30 13:54:00
45360,1364.02,1365.6,1364.02,1365.6,0.2785,2021-01-30 13:56:00
45361,1366.76,1368.48,1366.76,1368.48,0.095,2021-01-30 13:59:00
45362,1365.48,1373.0,1371.63,1365.48,0.4025,2021-01-30 14:00:00
45363,1363.38,1369.77,1363.38,1369.77,0.3624,2021-01-30 14:08:00
45364,1367.55,1368.32,1368.32,1367.55,0.2641,2021-01-30 14:09:00
45365,1370.27,1371.57,1371.57,1370.27,0.5974,2021-01-30 14:11:00
45366,1368.69,1368.69,1368.69,1368.69,0.0138,2021-01-30 14:12:00
45367,1364.68,1364.69,1364.69,1364.68,0.0309,2021-01-30 14:17:00
45368,1366.02,1366.33,1366.02,1366.33,1.8244783,2021-01-30 14:19:00
45369,1366.94,1369.11,1369.11,1366.94,1.0761,2021-01-30 14:27:00
45370,1364.45,1368.02,1368.02,1364.45,0.1256,2021-01-30 14:37:00
45371,1364.14,1365.41,1365.04,1365.41,2.5293,2021-01-30 14:39:00
45372,1364.55,1366.51,1364.55,1366.51,0.1004,2021-01-30 14:49:00
45373,1366.24,1369.46,1366.24,1369.46,2.2281,2021-01-30 14:53:00
45374,1367.2,1369.19,1369.19,1367.2,0.7298,2021-01-30 14:57:00
45375,1366.97,1368.91,1366.97,1368.91,2.3421,2021-01-30 14:58:00
45376,1367.82,1369.19,1367.82,1369.19,0.1575,2021-01-30 15:03:00
45377,1368.64,1368.64,1368.64,1368.64,1.0957,2021-01-30 15:05:00
45378,1366.55,1367.06,1367.06,1366.67,0.3862,2021-01-30 15:07:00
45379,1366.08,1366.59,1366.59,1366.08,0.0351,2021-01-30 15:10:00
45380,1365.7,1365.82,1365.82,1365.7,0.2716,2021-01-30 15:13:00
45381,1365.45,1365.45,1365.45,1365.45,0.022,2021-01-30 15:14:00
45382,1364.04,1366.79,1366.79,1364.04,0.40979844,2021-01-30 15:16:00
45383,1367.79,1368.64,1368.64,1367.79,0.0857,2021-01-30 15:20:00
45384,1367.72,1368.94,1367.79,1367.72,0.8641,2021-01-30 15:21:00
45385,1369.53,1376.58,1369.53,1376.58,2.6049,2021-01-30 15:22:00
45386,1375.07,1375.07,1375.07,1375.07,0.0983,2021-01-30 15:24:00
45387,1377.81,1377.81,1377.81,1377.81,0.0145,2021-01-30 15:27:00
45388,1372.6,1377.82,1377.81,1372.6,0.3859,2021-01-30 15:28:00
45389,1368.25,1373.81,1372.67,1372.69,7.1289,2021-01-30 15:29:00
45390,1374.22,1374.8,1374.8,1374.22,0.6244,2021-01-30 15:36:00
45391,1375.22,1379.08,1379.08,1375.22,0.8436,2021-01-30 15:39:00
45392,1375.73,1376.29,1376.29,1375.73,0.56265934,2021-01-30 15:42:00
45393,1375.23,1376.93,1375.23,1376.93,0.1596,2021-01-30 15:44:00
45394,1377.16,1377.16,1377.16,1377.16,0.0668,2021-01-30 15:45:00
45395,1378.93,1379.92,1378.93,1379.92,1.4364,2021-01-30 15:46:00
45396,1378.73,1382.6,1380.33,1379.73,6.0767,2021-01-30 15:48:00
45397,1374.04,1379.48,1379.48,1374.04,2.5238,2021-01-30 15:49:00
45398,1370.49,1371.31,1371.31,1370.72,1.5121,2021-01-30 15:51:00
45399,1371.12,1372.61,1371.12,1372.2,1.2615,2021-01-30 15:56:00
45400,1368.96,1372.25,1372.25,1368.96,0.3047,2021-01-30 16:00:00
45401,1369.42,1375.3,1369.42,1375.3,6.0091,2021-01-30 16:03:00
45402,1369.46,1371.68,1371.31,1369.46,4.1821,2021-01-30 16:04:00
45403,1365.84,1366.48,1366.48,1365.84,4.2149,2021-01-30 16:07:00
45404,1364.8,1364.8,1364.8,1364.8,0.0477,2021-01-30 16:08:00
45405,1363.69,1365.62,1363.69,1365.61,2.318,2021-01-30 16:09:00
45406,1360.71,1366.04,1366.04,1360.71,0.0402,2021-01-30 16:12:00
45407,1362.33,1363.6,1363.6,1362.33,0.2426,2021-01-30 16:14:00
45408,1363.75,1367.08,1364.02,1363.75,0.09060662,2021-01-30 16:16:00
45409,1364.12,1368.14,1364.53,1364.12,10.6794,2021-01-30 16:18:00
45410,1359.02,1363.03,1363.03,1359.02,0.6167,2021-01-30 16:19:00
45411,1356.98,1358.35,1356.99,1358.35,1.9309,2021-01-30 16:21:00
45412,1349.46,1359.63,1359.63,1349.46,8.2215,2021-01-30 16:22:00
45413,1354.58,1355.77,1354.58,1355.77,0.1732,2021-01-30 16:32:00
45414,1354.17,1355.31,1354.17,1355.31,0.1917,2021-01-30 16:36:00
45415,1355.43,1355.43,1355.43,1355.43,0.224,2021-01-30 16:40:00
45416,1358.53,1358.78,1358.53,1358.78,0.1478,2021-01-30 16:42:00
45417,1360.04,1361.36,1360.04,1360.36,0.287,2021-01-30 16:44:00
45418,1358.5,1360.76,1359.56,1358.5,1.2662,2021-01-30 16:46:00
45419,1353.54,1354.52,1354.51,1353.54,0.159,2021-01-30 16:51:00
45420,1354.52,1354.52,1354.52,1354.52,0.2243,2021-01-30 16:53:00
45421,1358.75,1360.29,1358.75,1359.36,7.13,2021-01-30 16:58:00
45422,1360.15,1362.36,1360.97,1361.28,15.8675,2021-01-30 17:05:00
45423,1358.98,1362.73,1358.98,1362.73,0.5125,2021-01-30 17:10:00
45424,1359.74,1365.64,1359.74,1365.64,0.1053,2021-01-30 17:12:00
45425,1369.1,1371.24,1369.1,1369.79,0.0954,2021-01-30 17:19:00
45426,1370.69,1374.21,1370.69,1374.21,0.1446,2021-01-30 17:21:00
45427,1373.04,1374.55,1373.04,1373.94,0.5068,2021-01-30 17:22:00
45428,1375.02,1376.42,1376.21,1375.94,11.2197,2021-01-30 17:23:00
45429,1369.27,1374.13,1372.63,1369.27,0.9013,2021-01-30 17:24:00
45430,1370.46,1372.51,1370.46,1372.51,6.3097,2021-01-30 17:25:00
45431,1370.32,1370.33,1370.33,1370.32,11.312,2021-01-30 17:27:00
45432,1371.13,1371.13,1371.13,1371.13,0.3689,2021-01-30 17:28:00
45433,1367.54,1369.59,1369.59,1368.41,23.2771,2021-01-30 17:29:00
45434,1366.0,1369.77,1369.77,1368.73,1.20879626,2021-01-30 17:31:00
45435,1367.16,1368.76,1368.52,1368.76,0.17230621,2021-01-30 17:32:00
45436,1367.76,1369.0,1369.0,1367.76,15.1441,2021-01-30 17:36:00
45437,1368.57,1368.72,1368.72,1368.62,22.51843438,2021-01-30 17:40:00
45438,1370.03,1370.03,1370.03,1370.03,0.0284,2021-01-30 17:46:00
45439,1372.16,1375.62,1373.65,1372.16,25.5231,2021-01-30 17:49:00
45440,1369.57,1369.57,1369.57,1369.57,0.0247,2021-01-30 17:51:00
45441,1372.79,1372.79,1372.79,1372.79,0.0221,2021-01-30 17:53:00
45442,1369.57,1371.87,1371.16,1369.57,5.1575,2021-01-30 17:55:00
45443,1368.8,1371.73,1368.8,1371.73,0.2869,2021-01-30 17:56:00
45444,1372.07,1372.07,1372.07,1372.07,0.0184,2021-01-30 17:57:00
45445,1369.2,1370.4,1370.4,1369.71,0.39292527,2021-01-30 17:58:00
45446,1368.95,1369.71,1369.71,1368.95,5.1213,2021-01-30 18:02:00
45447,1367.19,1368.01,1368.01,1367.19,1.9908,2021-01-30 18:03:00
45448,1367.19,1367.45,1367.19,1367.45,0.1773,2021-01-30 18:04:00
45449,1364.92,1367.19,1367.19,1364.93,5.7347,2021-01-30 18:05:00
45450,1362.75,1363.34,1363.34,1362.75,0.2458,2021-01-30 18:06:00
45451,1364.59,1367.52,1364.71,1367.52,0.5719,2021-01-30 18:07:00
45452,1365.72,1366.34,1365.72,1366.34,0.0568,2021-01-30 18:11:00
45453,1367.88,1367.88,1367.88,1367.88,0.4419,2021-01-30 18:12:00
45454,1368.17,1370.16,1368.59,1368.54,1.4005,2021-01-30 18:13:00
45455,1368.17,1368.87,1368.17,1368.87,0.0342,2021-01-30 18:17:00
45456,1368.33,1371.64,1368.33,1371.64,0.9904,2021-01-30 18:19:00
45457,1371.97,1371.99,1371.99,1371.97,0.2722,2021-01-30 18:21:00
45458,1369.09,1370.78,1370.02,1369.09,11.1552,2021-01-30 18:23:00
45459,1370.78,1370.78,1370.78,1370.78,0.0752,2021-01-30 18:25:00
45460,1372.46,1372.46,1372.46,1372.46,8.0,2021-01-30 18:27:00
45461,1368.96,1371.32,1371.32,1368.96,0.0637,2021-01-30 18:29:00
45462,1368.65,1369.28,1368.65,1369.28,0.6667,2021-01-30 18:36:00
45463,1367.14,1367.14,1367.14,1367.14,0.0366,2021-01-30 18:39:00
45464,1364.84,1366.34,1366.34,1364.84,5.0176,2021-01-30 18:40:00
45465,1365.14,1366.98,1365.14,1366.98,0.3915,2021-01-30 18:44:00
45466,1368.62,1369.08,1368.62,1369.08,0.9058544,2021-01-30 18:49:00
45467,1369.75,1374.01,1369.75,1374.01,0.0387,2021-01-30 18:52:00
45468,1374.1,1374.1,1374.1,1374.1,0.0449,2021-01-30 18:56:00
45469,1371.67,1372.53,1372.53,1371.67,0.1023,2021-01-30 18:57:00
45470,1377.91,1380.0,1378.89,1380.0,1.8659,2021-01-30 19:00:00
45471,1376.12,1379.38,1379.38,1376.12,0.0994,2021-01-30 19:01:00
45472,1376.82,1377.6,1376.82,1377.6,0.4789,2021-01-30 19:07:00
45473,1377.57,1377.6,1377.6,1377.57,0.0281,2021-01-30 19:08:00
45474,1373.59,1378.62,1378.07,1375.0,7.8806,2021-01-30 19:10:00
45475,1375.2,1376.01,1376.01,1375.21,2.0598,2021-01-30 19:13:00
45476,1368.85,1372.36,1372.36,1368.85,0.1318,2021-01-30 19:17:00
45477,1366.97,1367.15,1366.97,1367.15,0.8849,2021-01-30 19:19:00
45478,1365.82,1369.61,1366.61,1369.61,0.952,2021-01-30 19:21:00
45479,1367.13,1368.75,1367.14,1368.75,0.262,2021-01-30 19:29:00
45480,1366.87,1369.44,1366.87,1369.44,0.6086,2021-01-30 19:32:00
45481,1369.47,1371.01,1371.01,1369.83,2.3104,2021-01-30 19:36:00
45482,1367.72,1370.11,1369.31,1370.11,1.4508,2021-01-30 19:38:00
45483,1372.59,1372.59,1372.59,1372.59,0.0735,2021-01-30 19:39:00
45484,1370.33,1370.33,1370.33,1370.33,0.5002,2021-01-30 19:41:00
